"customerNumber","timestamp","description","amount","type","tag","accountNumber","sortCode"
"1341936022","""2013-07-29T06:00:29.911Z""","Denise Patterson",0.67,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-31T16:14:48.693Z""","MegaBus",-4.06,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-07-31T21:46:50.703Z""","Barclaycard",-0.01,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-07-31T20:20:56.241Z""","Save the Children",-1.17,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-07-29T18:33:57.634Z""","Payment received thank you",-333.31,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-07-31T02:43:12.772Z""","Subway",-18.47,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-31T11:20:48.412Z""","Oxfam",-0.79,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-07-31T21:56:52.983Z""","Lori Alexander",5.47,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-31T02:57:13.631Z""","Subway",-18,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-31T02:13:09.803Z""","Payment received thank you",-77.27,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-07-31T18:46:33.672Z""","Payment received thank you",77.27,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-08-01T22:00:54.687Z""","Primark",-13.48,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-07-30T17:42:13.103Z""","MegaBus",-0.01,"CCW","Transport","4298343572157391",
"1341936022","""2013-08-01T23:41:35.582Z""","Cancer Research",-11.84,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-07-31T15:27:32.067Z""","RSPCA",-0.01,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-08-01T09:27:09.184Z""","Sports Direct",-11.35,"CCW","Clothing","4298343572157391",
"1341936022","""2013-08-01T23:27:51.348Z""","Lidl",-2.09,"CCW","Food","4712584669557161",
"1341936022","""2013-07-31T10:11:16.255Z""","Superdrug",-0.01,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-08-02T08:16:41.448Z""","Nicole Bailey",1.66,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-01T05:38:26.953Z""","Hitachi Personal Finance",-0.01,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-08-02T15:25:19.737Z""","Shelter",-0.32,"CCW","Savings","4298343572157391",
"1341936022","""2013-08-02T22:44:32.642Z""","American Express",-11.03,"CCW","Debt","4298343572157391",
"1341936022","""2013-08-04T15:04:33.444Z""","Arriva Wales",-9.16,"CCW","Transport","4298343572157391",
"1341936022","""2013-08-02T04:48:37.881Z""","Alan Scott",3.22,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-01T19:13:45.396Z""","Alan Scott",5.21,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-05T10:08:37.705Z""","RSPCA",-6.3,"CCW","Savings","4298343572157391",
"1341936022","""2013-08-06T23:05:10.933Z""","WWF",-2.76,"CCW","Charity","4712584669557161",
"1341936022","""2013-08-07T05:36:32.545Z""","Lori Alexander",7.95,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-09T02:25:33.175Z""","Denise Patterson",4.4,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-02T04:07:03.291Z""","Three Mobile",-3.59,"D/D","Mobile","6501999222","50-92-37"
"1341936022","""2013-08-08T00:22:45.818Z""","Brenda Ward",8.62,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-09T12:15:48.209Z""","Paintball UK",-24.62,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-08-09T01:38:13.093Z""","M5 GoKarting",-26.8,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-08-05T15:37:34.703Z""","Thames Water",-30.32,"D/D","Water","6501999222","50-92-37"
"1341936022","""2013-08-10T12:48:00.702Z""","Brenda Ward",1.17,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-11T16:24:01.563Z""","Rent",-940,"D/D","Housing","6501999222","50-92-37"
"1341936022","""2013-08-09T10:45:44.014Z""","Lush",-28.73,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-08-13T22:29:33.045Z""","Lori Alexander",7.45,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-13T11:03:50.610Z""","M5 GoKarting",-49.3,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-08-09T09:25:44.497Z""","Lush",-7.95,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-08-13T23:07:24.318Z""","Primark",-38.29,"CCW","Clothing","4712584669557161",
"1341936022","""2013-08-14T17:24:50.267Z""","Interest",2.06,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-15T18:06:39.610Z""","Denise Patterson",10.23,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-17T00:43:28.858Z""","Brenda Ward",2.51,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-11T06:11:22.234Z""","Save the Children",-7.78,"CCW","Charity","4298343572157391",
"1341936022","""2013-08-18T11:36:43.477Z""","Nicole Bailey",12.4,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-15T03:11:53.410Z""","Lush",-8.6,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-08-18T08:55:28.990Z""","Alan Scott",1.5,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-18T08:40:25.926Z""","Alan Scott",4.28,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-18T04:42:52.818Z""","Interest",8.47,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-19T20:36:34.086Z""","Barclaycard",-0.01,"CCW","Debt","4298343572157391",
"1341936022","""2013-08-20T15:47:26.441Z""","Interest",7.02,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-18T20:07:25.019Z""","Primark",-27.97,"CCW","Clothing","4298343572157391",
"1341936022","""2013-08-22T18:40:30.610Z""","Save the Children",-14.06,"CCW","Savings","4298343572157391",
"1341936022","""2013-08-21T09:50:06.140Z""","WWF",-7.2,"CCW","Charity","4712584669557161",
"1341936022","""2013-08-23T01:51:49.527Z""","Lori Alexander",0.23,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-23T00:33:54.333Z""","Oxfam",-4.52,"CCW","Charity","4298343572157391",
"1341936022","""2013-08-23T15:36:22.729Z""","Primark",-4.05,"CCW","Clothing","4298343572157391",
"1341936022","""2013-08-23T06:42:57.148Z""","Lush",-23.66,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-08-24T14:10:52.003Z""","Nicole Bailey",2.2,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-25T10:44:07.386Z""","Salary BACS Payment",2000,"BAC","Salary","6501999222","50-92-37"
"1341936022","""2013-08-25T18:37:51.288Z""","Paintball UK",-25.22,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-08-24T17:21:43.025Z""","Sports Direct",-16.53,"CCW","Clothing","4298343572157391",
"1341936022","""2013-08-26T11:24:56.189Z""","RSPCA",-0.01,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-08-26T18:55:17.901Z""","Lidl",-33.8,"CCW","Food","4298343572157391",
"1341936022","""2013-08-25T09:53:35.429Z""","Matalan",-11.75,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-08-27T15:21:22.754Z""","Shelter",-0.01,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-08-26T04:40:51.964Z""","Lidl",-13.81,"CCW","Food","4298343572157391",
"1341936022","""2013-08-27T18:34:48.847Z""","Denise Patterson",2.43,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-27T21:17:46.003Z""","National Express",-0.01,"CCW","Transport","4298343572157391",
"1341936022","""2013-08-27T02:12:57.999Z""","TicketMaster",-34.42,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-08-27T19:24:26.168Z""","Payment received thank you",-81.55,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-08-27T03:54:58.574Z""","Payment received thank you",81.55,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-08-28T01:20:47.176Z""","Primark",-0.01,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-08-29T10:34:51.077Z""","McColls",-21.82,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-08-29T12:15:35.981Z""","Payment received thank you",-18.2,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-08-29T05:18:25.482Z""","Payment received thank you",18.2,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-08-29T08:32:05.550Z""","Hitachi Personal Finance",-7.28,"CCW","Debt","4298343572157391",
"1341936022","""2013-08-29T02:52:36.088Z""","Superdrug",-27.69,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-08-30T18:50:00.134Z""","Alan Scott",2.85,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-08-30T20:28:27.739Z""","WWF",-12.7,"CCW","Charity","4298343572157391",
"1341936022","""2013-08-30T19:09:23.209Z""","Primark",-19.28,"CCW","Clothing","4298343572157391",
"1341936022","""2013-08-30T04:07:56.989Z""","Superdrug",-9.06,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-08-31T07:56:26.089Z""","MegaBus",-4.58,"CCW","Transport","4712584669557161",
"1341936022","""2013-09-01T14:54:49.945Z""","Barclaycard",-9.91,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-09-01T23:37:27.747Z""","MegaBus",-0.05,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-09-01T22:00:54.657Z""","Nicole Bailey",4.93,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-01T22:10:28.045Z""","Hitachi Personal Finance",-7.94,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-09-01T04:55:13.030Z""","MegaBus",-9.76,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-09-01T19:37:37.024Z""","McColls",-0.01,"CCW","Food","4298343572157391",
"1341936022","""2013-09-01T23:29:46.425Z""","Arriva Wales",-0.01,"CCW","Transport","4298343572157391",
"1341936022","""2013-09-01T17:20:56.586Z""","Lush",-16.14,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-09-01T12:29:25.724Z""","Subway",-28.79,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-08-31T06:20:01.052Z""","National Express",-0.65,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-09-02T19:50:24.416Z""","Save the Children",-0.75,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-09-02T14:07:25.374Z""","Payment received thank you",-149.34,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-02T07:37:15.487Z""","Payment received thank you",149.34,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-09-02T12:11:35.534Z""","Bodyshop",-15.22,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-09-03T09:47:30.612Z""","Primark",-27.54,"CCW","Clothing","4298343572157391",
"1341936022","""2013-09-04T13:16:23.986Z""","Primark",-7.23,"CCW","Clothing","4712584669557161",
"1341936022","""2013-09-05T17:04:42.564Z""","Arriva Wales",-10.13,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-09-05T09:10:10.081Z""","Thames Water",-30.32,"D/D","Water","6501999222","50-92-37"
"1341936022","""2013-09-05T20:54:19.287Z""","Payment received thank you",-60.59,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-05T10:34:43.513Z""","Payment received thank you",60.59,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-09-02T17:08:21.821Z""","Three Mobile",-3.59,"D/D","Mobile","6501999222","50-92-37"
"1341936022","""2013-09-05T11:38:05.963Z""","Payment received thank you",-253.4,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-05T14:20:24.093Z""","RSPCA",-2.18,"CCW","Charity","4712584669557161",
"1341936022","""2013-09-06T05:11:50.298Z""","M5 GoKarting",-36.48,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-09-03T20:32:54.979Z""","American Express",-7.06,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-09-07T05:43:30.688Z""","Sports Direct",-12.52,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-09-06T22:29:18.279Z""","Save the Children",-1.46,"CCW","Charity","4298343572157391",
"1341936022","""2013-09-07T09:03:19.251Z""","Payment received thank you",-165.22,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-08T10:53:14.379Z""","Subway",-27.14,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-09-09T13:44:18.942Z""","Lush",-0.95,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-09-07T02:37:09.546Z""","Payment received thank you",165.22,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-09-10T13:39:19.629Z""","Hitachi Personal Finance",-0.01,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-09-10T17:48:00.022Z""","Payment received thank you",-0.03,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-10T08:15:50.129Z""","Payment received thank you",0.03,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-09-05T23:26:01.186Z""","Payment received thank you",253.4,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-09-10T05:08:47.730Z""","Payment received thank you",-7.99,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-10T20:21:30.366Z""","Payment received thank you",7.99,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-09-09T15:20:30.262Z""","Wonga",-4.83,"CCW","Debt","4712584669557161",
"1341936022","""2013-09-11T03:22:25.414Z""","Cancer Research",-5.83,"CCW","Charity","4298343572157391",
"1341936022","""2013-09-12T11:48:27.277Z""","Superdrug",-21.75,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-09-12T16:56:58.215Z""","RSPCA",-2.92,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-11T16:59:59.875Z""","Rent",-940,"D/D","Housing","6501999222","50-92-37"
"1341936022","""2013-09-10T03:30:37.710Z""","McColls",-16.16,"CCW","Food","4298343572157391",
"1341936022","""2013-09-13T00:07:29.774Z""","Lush",-7.47,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-09-14T08:28:50.575Z""","Arriva Wales",-2.12,"CCW","Transport","4298343572157391",
"1341936022","""2013-09-14T10:06:03.021Z""","Oxfam",-4.3,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-13T14:37:04.447Z""","Lidl",-5.7,"CCW","Food","4298343572157391",
"1341936022","""2013-09-14T09:34:43.585Z""","WWF",-0.73,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-14T04:30:15.962Z""","Oxfam",-5.21,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-15T09:46:52.575Z""","Brenda Ward",0.25,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-14T09:36:39.318Z""","American Express",-0.01,"CCW","Debt","4712584669557161",
"1341936022","""2013-09-16T15:01:20.297Z""","Cancer Research",-4.4,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-16T15:32:37.538Z""","Supercuts",-11.45,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-09-17T04:10:36.320Z""","Lori Alexander",5.51,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-17T06:19:17.771Z""","Hitachi Personal Finance",-10.68,"CCW","Debt","4298343572157391",
"1341936022","""2013-09-18T05:15:26.721Z""","Denise Patterson",1.8,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-18T03:54:12.687Z""","Matalan",-4.38,"CCW","Clothing","4298343572157391",
"1341936022","""2013-09-18T15:16:49.584Z""","National Express",-5.2,"CCW","Transport","4712584669557161",
"1341936022","""2013-09-16T07:47:08.576Z""","WWF",-3.71,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-18T11:24:53.463Z""","Primark",-28.55,"CCW","Clothing","4712584669557161",
"1341936022","""2013-09-17T11:58:19.067Z""","Matalan",-2.03,"CCW","Clothing","4298343572157391",
"1341936022","""2013-09-18T20:48:00.178Z""","Oxfam",-2.18,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-19T11:53:16.425Z""","Lori Alexander",4.75,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-18T08:18:49.510Z""","Nicole Bailey",8.76,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-19T12:54:29.403Z""","Barclaycard",-7.95,"CCW","Debt","4298343572157391",
"1341936022","""2013-09-19T08:53:14.316Z""","Save the Children",-14.9,"CCW","Charity","4298343572157391",
"1341936022","""2013-09-19T05:09:34.570Z""","Denise Patterson",4.99,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-20T00:38:27.459Z""","Paintball UK",-36.57,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-09-22T04:40:20.893Z""","Nicole Bailey",2.65,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-22T02:19:31.309Z""","Paintball UK",-20.34,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-09-22T00:32:42.138Z""","Shelter",-0.11,"CCW","Charity","4712584669557161",
"1341936022","""2013-09-21T09:39:25.556Z""","Subway",-0.01,"CCW","Food","4298343572157391",
"1341936022","""2013-09-23T16:04:19.380Z""","Barclaycard",-4.93,"CCW","Debt","4298343572157391",
"1341936022","""2013-09-19T13:49:52.566Z""","Interest",16.4,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-23T12:59:01.596Z""","Shelter",-4.57,"CCW","Charity","4712584669557161",
"1341936022","""2013-09-24T03:21:12.015Z""","Nicole Bailey",0.02,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-24T09:15:22.751Z""","Primark",-21.26,"CCW","Clothing","4298343572157391",
"1341936022","""2013-09-25T19:12:06.589Z""","Save the Children",-7.71,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-09-23T22:03:24.886Z""","Bodyshop",-25.35,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-09-25T08:48:57.100Z""","Arriva Wales",-7.55,"CCW","Transport","4298343572157391",
"1341936022","""2013-09-25T22:22:32.280Z""","Interest",1.59,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-26T03:22:17.379Z""","Denise Patterson",0.13,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-25T23:07:59.155Z""","Cancer Research",-0.01,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-26T17:44:55.580Z""","Shelter",-5.93,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-09-25T05:25:46.128Z""","Salary BACS Payment",2000,"BAC","Salary","6501999222","50-92-37"
"1341936022","""2013-09-26T14:30:47.171Z""","Payment received thank you",-47.53,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-26T21:20:24.535Z""","Arriva Wales",-4.94,"CCW","Transport","4298343572157391",
"1341936022","""2013-09-26T22:34:11.739Z""","RSPCA",-0.01,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-09-27T23:13:19.175Z""","Sports Direct",-10.3,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-09-26T22:33:29.318Z""","Payment received thank you",47.53,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-09-27T00:12:56.321Z""","Nicole Bailey",5.55,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-27T10:16:14.015Z""","McColls",-6.56,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-09-27T20:18:49.836Z""","M5 GoKarting",-46.92,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-09-27T08:08:14.383Z""","Wonga",-10.33,"CCW","Debt","4298343572157391",
"1341936022","""2013-09-27T11:09:40.188Z""","Wonga",-6.92,"CCW","Debt","4712584669557161",
"1341936022","""2013-09-27T07:52:36.323Z""","Payment received thank you",-76.09,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-27T08:26:31.846Z""","Save the Children",-0.01,"CCW","Savings","4712584669557161",
"1341936022","""2013-09-27T17:02:52.183Z""","Payment received thank you",76.09,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-09-27T21:12:28.118Z""","Bodyshop",-26.85,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-09-28T20:05:28.996Z""","Primark",-0.01,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-09-28T18:48:35.830Z""","Paintball UK",-32.64,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-09-28T08:49:04.011Z""","Brenda Ward",5.75,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-09-28T14:57:01.479Z""","Subway",-14.42,"CCW","Food","4298343572157391",
"1341936022","""2013-09-28T05:19:34.714Z""","TicketMaster",-35.37,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-09-27T04:21:11.124Z""","Primark",-10.37,"CCW","Clothing","4712584669557161",
"1341936022","""2013-09-28T19:26:24.180Z""","McColls",-26.33,"CCW","Food","4712584669557161",
"1341936022","""2013-09-28T00:23:56.278Z""","WWF",-5.68,"CCW","Charity","4298343572157391",
"1341936022","""2013-09-28T19:03:33.690Z""","Payment received thank you",29.15,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-09-28T06:46:19.716Z""","Payment received thank you",3.22,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-09-29T21:54:01.228Z""","Hitachi Personal Finance",-3.61,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-09-28T05:18:23.464Z""","Payment received thank you",-3.22,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-29T06:50:04.235Z""","National Express",-16.24,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-09-29T12:44:04.318Z""","American Express",-4.09,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-09-28T02:27:52.293Z""","Payment received thank you",-29.15,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-09-29T03:20:42.943Z""","McColls",-21.97,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-09-29T17:28:38.847Z""","Sports Direct",-17.61,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-10-02T16:32:04.673Z""","Three Mobile",-3.59,"D/D","Mobile","6501999222","50-92-37"
"1341936022","""2013-10-01T00:45:33.559Z""","Lush",-11.06,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-10-02T00:45:38.187Z""","MegaBus",-0.01,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-10-01T13:19:24.545Z""","American Express",-2.35,"CCW","Debt","4712584669557161",
"1341936022","""2013-10-02T22:21:59.884Z""","Subway",-0.01,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-09-29T07:15:20.982Z""","WWF",-5.31,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-10-02T13:33:43.236Z""","Nicole Bailey",9.69,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-10-02T23:19:15.630Z""","Oxfam",-5.91,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-10-03T09:00:22.048Z""","Primark",-17.73,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-10-02T19:05:14.155Z""","Payment received thank you",218.07,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-10-02T23:55:54.891Z""","Payment received thank you",-218.07,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-10-03T22:19:22.466Z""","WWF",-1.91,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-10-03T10:22:28.861Z""","Hitachi Personal Finance",-0.06,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-10-03T11:55:24.234Z""","American Express",-12.19,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-10-03T05:39:42.471Z""","Superdrug",-22.69,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-10-03T03:10:13.578Z""","Shelter",-9.11,"CCW","Charity","4298343572157391",
"1341936022","""2013-10-03T18:43:39.400Z""","National Express",-2.2,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-10-04T06:22:52.529Z""","Barclaycard",-15.74,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-10-02T00:35:26.635Z""","American Express",-3.63,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-10-04T23:16:11.641Z""","Shelter",-5.07,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-10-04T11:55:05.405Z""","Oxfam",-9.1,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-10-05T18:22:27.878Z""","Sports Direct",-15.81,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-10-05T04:37:06.296Z""","Lori Alexander",5.82,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-10-05T15:23:13.540Z""","Thames Water",-30.32,"D/D","Water","6501999222","50-92-37"
"1341936022","""2013-10-05T16:35:06.926Z""","RSPCA",-7.99,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-10-06T03:06:23.554Z""","Supercuts",-25.4,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-10-07T13:19:36.869Z""","Oxfam",-3.05,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-10-06T14:23:27.415Z""","Shelter",-9.46,"CCW","Savings","4298343572157391",
"1341936022","""2013-10-07T06:19:03.842Z""","Shelter",-9.59,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-10-07T11:09:51.025Z""","Lori Alexander",17.81,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-10-07T23:42:43.931Z""","Bodyshop",-12.34,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-10-07T02:37:17.715Z""","WWF",-5.99,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-10-07T22:18:15.856Z""","Wonga",-0.01,"CCW","Debt","4298343572157391",
"1341936022","""2013-10-08T08:34:16.044Z""","Save the Children",-3.68,"CCW","Savings","4298343572157391",
"1341936022","""2013-10-08T06:51:34.114Z""","TicketMaster",-34.11,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-10-09T16:55:16.776Z""","Interest",11.93,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-10-09T00:49:27.628Z""","Barclaycard",-9.65,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-10-10T09:17:54.504Z""","Lori Alexander",13.61,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-10-10T15:35:14.981Z""","Bodyshop",-9.76,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-10-10T08:36:19.836Z""","RSPCA",-0.01,"CCW","Charity","4298343572157391",
"1341936022","""2013-10-10T01:42:51.484Z""","TicketMaster",-47.46,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-10-09T22:34:30.755Z""","Arriva Wales",-3.1,"CCW","Transport","4298343572157391",
"1341936022","""2013-10-11T03:01:24.067Z""","Denise Patterson",3.33,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-10-11T09:35:09.504Z""","Lori Alexander",4.81,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-10-10T07:33:58.186Z""","McColls",-14.29,"CCW","Food","4712584669557161",
"1341936022","""2013-10-10T21:26:34.347Z""","Matalan",-4.69,"CCW","Clothing","4712584669557161",
"1341936022","""2013-10-11T18:07:14.289Z""","Rent",-940,"D/D","Housing","6501999222","50-92-37"
"1341936022","""2013-10-11T05:19:23.883Z""","Interest",2.64,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-10-11T02:19:50.750Z""","RSPCA",-4.73,"CCW","Savings","4298343572157391",
"1341936022","""2013-10-12T12:11:44.965Z""","WWF",-4.98,"CCW","Savings","4298343572157391",
"1341936022","""2013-10-11T21:37:31.341Z""","Barclaycard",-0.67,"CCW","Debt","4298343572157391",
